开始时间,日初计划_kWh,保留原计划_kWh,调整增购_kWh,调整后普通购电_kWh,紧急购电_kWh,实际外网总购电_kWh,实际电价_元每kWh,原计划执行费_元,调整增购费_元,紧急购电费_元,本时刻调减违约费_元,本段总费用_元,电费标签,段初SOC_kWh,段末SOC_kWh,弃购电_kWh
2025-01-08T00:10:00,588.2882666666667,588.2882666666667,0.0,588.2882666666667,0.0,588.2882666666667,0.4812,283.08431392,0.0,0.0,0.0,283.08431392,283.08元,6702.7759562261535,6651.858715496524,0.0
2025-01-08T00:20:00,601.5881166666667,601.5881166666667,0.0,601.5881166666667,0.0,601.5881166666667,0.4784,287.7997550133333,0.0,0.0,0.0,287.7997550133333,287.80元,6651.858715496524,6595.2511969891175,0.0
2025-01-08T00:30:00,630.6641459691315,630.6641459691315,0.0,630.6641459691315,0.0,630.6641459691315,0.4645,292.9434958026616,0.0,0.0,0.0,292.9434958026616,292.94元,6595.2511969891175,6599.294428352336,0.0
2025-01-08T00:40:00,1418.4385166666666,1418.4385166666666,0.0,1418.4385166666666,0.0,1418.4385166666666,0.3969,562.9782472649999,0.0,0.0,0.0,562.9782472649999,562.98元,6599.294428352336,7349.294428342336,18.99916667666661
2025-01-08T00:50:00,601.2732291666666,601.2732291666666,0.0,601.2732291666666,0.0,601.2732291666666,0.4084,245.55998679166663,0.0,0.0,0.0,245.55998679166663,245.56元,7349.294428342336,7379.9846795833355,0.0
2025-01-08T01:00:00,650.1033833333335,650.1033833333335,0.0,650.1033833333335,0.0,650.1033833333335,0.4706,305.93865219666674,0.0,0.0,0.0,305.93865219666674,305.94元,7379.9846795833355,7407.242724574336,0.0
2025-01-08T01:10:00,1483.38675,1483.38675,0.0,1483.38675,0.0,1483.38675,0.4221,626.1375471749999,0.0,0.0,0.0,626.1375471749999,626.14元,7407.242724574336,8157.242724564336,28.609283343333225
2025-01-08T01:20:00,1486.1396,1486.1396,0.0,1486.1396,0.0,1486.1396,0.3854,572.75820184,0.0,0.0,0.0,572.75820184,572.76元,8157.242724564336,8907.242724554335,55.354266676666604
2025-01-08T01:30:00,981.1220590751943,981.1220590751943,0.0,981.1220590751943,0.0,981.1220590751943,0.4234,415.4070798124373,0.0,0.0,0.0,415.4070798124373,415.41元,8907.242724554335,9247.81207771301,0.0
2025-01-08T01:40:00,606.500668,606.500668,0.0,606.500668,0.0,606.500668,0.4695,284.752063626,0.0,0.0,0.0,284.752063626,284.75元,9247.81207771301,9193.19274587227,0.0
2025-01-08T01:50:00,634.2501898333334,634.2501898333334,0.0,634.2501898333334,0.0,634.2501898333334,0.4717,299.17581454438334,0.0,0.0,0.0,299.17581454438334,299.18元,9193.19274587227,9173.688049401899,0.0
2025-01-08T02:00:00,697.77865,697.77865,0.0,697.77865,0.0,697.77865,0.4556,317.90795294,0.0,0.0,0.0,317.90795294,317.91元,9173.688049401899,9243.1668343929,0.0
2025-01-08T02:10:00,654.1651883333333,654.1651883333333,0.0,654.1651883333333,0.0,654.1651883333333,0.4805,314.3263729941666,0.0,0.0,0.0,314.3263729941666,314.33元,9243.1668343929,9209.777228848456,0.0
2025-01-08T02:20:00,660.0496641666667,660.0496641666667,0.0,660.0496641666667,0.0,660.0496641666667,0.4564,301.24666672566667,0.0,0.0,0.0,301.24666672566667,301.25元,9209.777228848456,9179.134744600307,0.0
2025-01-08T02:30:00,726.9431,726.9431,0.0,726.9431,0.0,726.9431,0.4154,301.97216374,0.0,0.0,0.0,301.97216374,301.97元,9179.134744600307,9266.686534591307,0.0
2025-01-08T02:40:00,705.5457941666666,705.5457941666666,0.0,705.5457941666666,0.0,705.5457941666666,0.4815,339.72029989124997,0.0,0.0,0.0,339.72029989124997,339.72元,9266.686534591307,9300.613559332307,0.0
2025-01-08T02:50:00,686.1335558333333,686.1335558333333,0.0,686.1335558333333,0.0,686.1335558333333,0.5127,351.78067407575,0.0,0.0,0.0,351.78067407575,351.78元,9300.613559332307,9285.677010269344,0.0
2025-01-08T03:00:00,704.2092833333334,704.2092833333334,0.0,704.2092833333334,0.0,704.2092833333334,0.4799,337.95003507166666,0.0,0.0,0.0,337.95003507166666,337.95元,9285.677010269344,9309.239865260344,0.0
2025-01-08T03:10:00,701.4399051666667,701.4399051666667,0.0,701.4399051666667,0.0,701.4399051666667,0.4908,344.26670545580004,0.0,0.0,0.0,344.26670545580004,344.27元,9309.239865260344,9339.356959901344,0.0
2025-01-08T03:20:00,709.6292463333333,709.6292463333333,0.0,709.6292463333333,0.0,709.6292463333333,0.4817,341.82840795876666,0.0,0.0,0.0,341.82840795876666,341.83元,9339.356959901344,9360.346051592345,0.0
2025-01-08T03:30:00,717.4259000000002,717.4259000000002,0.0,717.4259000000002,0.0,717.4259000000002,0.4544,325.9983289600001,0.0,0.0,0.0,325.9983289600001,326.00元,9360.346051592345,9364.477861583346,0.0
