abs_minute,interval_start,spill_kwh,grid_paid_kwh,demand_kwh,soc_start_kwh,soc_end_kwh,charge_kwh,capacity_limited,power_limited
1370,2025-01-01 22:50:00,2.4027666766667073,1400.0807666666667,564.3446666666666,1922.2179104702514,2672.2179104602515,749.99999999,False,True
1380,2025-01-01 23:00:00,18.208766676666635,1399.8737666666666,548.3316666666666,2672.2179104602515,3422.2179104502516,749.99999999,False,True
1520,2025-01-02 01:20:00,10.285833343333245,1486.1396,642.5204333333334,5546.7990993748535,6296.799099364854,749.99999999,False,True
1530,2025-01-02 01:30:00,5.5833333433332575,1469.5466666666666,630.63,6296.799099364854,7046.799099354854,749.99999999,False,True
1780,2025-01-02 05:40:00,3.045416676666597,1524.76785,688.3891,8867.297645273853,9617.297645263852,749.99999999,False,True
2870,2025-01-02 23:50:00,44.8186833433333,1449.5190166666666,571.367,4915.090355770101,5665.090355760101,749.99999999,False,True
2900,2025-01-03 00:20:00,96.09306638344843,1422.8614330401151,493.4350333333333,5874.995758242102,6624.995758233102,749.999999991,False,True
2930,2025-01-03 00:50:00,158.99984167666662,1432.2888583333333,439.95568333333335,6938.021099040101,7688.021099030101,749.99999999,False,True
2940,2025-01-03 01:00:00,188.63583334333327,1452.5958333333333,430.62666666666667,7688.021099030101,8438.021099020101,749.99999999,False,True
2970,2025-01-03 01:30:00,123.9516666766667,1466.755,509.47,8728.9132385771,9478.9132385681,749.999999991,False,True
3050,2025-01-03 02:50:00,3.5916644878884005,692.1880760833334,526.83435,10654.4141445551,10799.999999991,145.5858554359005,True,False
3060,2025-01-03 03:00:00,139.5232416585662,688.5232416666665,549.0,10799.999999991,10799.999999991,0.0,True,False
3070,2025-01-03 03:10:00,142.12851007523304,699.91767675,557.7891666666667,10799.999999991,10799.999999991,0.0,True,False
3080,2025-01-03 03:20:00,145.10947115856638,710.2057545,565.0962833333333,10799.999999991,10799.999999991,0.0,True,False
3090,2025-01-03 03:30:00,136.1890833252331,707.2924166666667,571.1033333333332,10799.999999991,10799.999999991,0.0,True,False
3100,2025-01-03 03:40:00,131.92303799189958,694.5697879999999,562.64675,10799.999999991,10799.999999991,0.0,True,False
3110,2025-01-03 03:50:00,169.28775174189954,703.3226850833332,534.0349333333334,10799.999999991,10799.999999991,0.0,True,False
3120,2025-01-03 04:00:00,197.74322499189984,723.5998916666667,525.8566666666666,10799.999999991,10799.999999991,0.0,True,False
3130,2025-01-03 04:10:00,138.2335686585662,716.6242853333332,578.3907166666667,10799.999999991,10799.999999991,0.0,True,False
3140,2025-01-03 04:20:00,156.60603949189974,718.5104728333333,561.9044333333333,10799.999999991,10799.999999991,0.0,True,False
3150,2025-01-03 04:30:00,241.58368332523307,732.5136833333333,490.92999999999995,10799.999999991,10799.999999991,0.0,True,False
3160,2025-01-03 04:40:00,211.61527682523305,724.1120935,512.4968166666666,10799.999999991,10799.999999991,0.0,True,False
3170,2025-01-03 04:50:00,157.95473874189983,715.0985720833335,557.1438333333333,10799.999999991,10799.999999991,0.0,True,False
3180,2025-01-03 05:00:00,161.74462499189949,718.6696249999998,556.925,10799.999999991,10799.999999991,0.0,True,False
3190,2025-01-03 05:10:00,205.36952357523316,727.1089235833334,521.7393999999999,10799.999999991,10799.999999991,0.0,True,False
3200,2025-01-03 05:20:00,203.57378807523295,740.9675714166666,537.3937833333333,10799.999999991,10799.999999991,0.0,True,False
3210,2025-01-03 05:30:00,137.34929999189987,738.6576333333335,601.3083333333333,10799.999999991,10799.999999991,0.0,True,False
3220,2025-01-03 05:40:00,793.7786559251205,1416.061839266554,622.2831833333332,10799.999999991,10799.999999991,0.0,True,False
3230,2025-01-03 05:50:00,200.60951307523325,784.5048130833335,583.8952999999999,10799.999999991,10799.999999991,0.0,True,False
3240,2025-01-03 06:00:00,382.5699249918998,925.3665916666667,542.7966666666666,10799.999999991,10799.999999991,0.0,True,False
3250,2025-01-03 06:10:00,389.3122004918997,959.5205338333333,570.2083333333333,10799.999999991,10799.999999991,0.0,True,False
3260,2025-01-03 06:20:00,358.61083024189975,945.22088025,586.61005,10799.999999991,10799.999999991,0.0,True,False
3270,2025-01-03 06:30:00,377.81703332523296,938.8003666666666,560.9833333333333,10799.999999991,10799.999999991,0.0,True,False
3280,2025-01-03 06:40:00,389.69222990856645,935.3732299166667,545.6809999999999,10799.999999991,10799.999999991,0.0,True,False
3290,2025-01-03 06:50:00,360.9584787418996,937.9867954166665,577.0283166666666,10799.999999991,10799.999999991,0.0,True,False
3300,2025-01-03 07:00:00,309.9677333252331,941.1694,631.2016666666666,10799.999999991,10799.999999991,0.0,True,False
3310,2025-01-03 07:10:00,266.4065879085664,915.58362125,649.1770333333333,10799.999999991,10799.999999991,0.0,True,False
3320,2025-01-03 07:20:00,236.5278104085664,887.3540270833333,650.8262166666666,10799.999999991,10799.999999991,0.0,True,False
3330,2025-01-03 07:30:00,180.63477499189966,832.9564416666666,652.3216666666666,10799.999999991,10799.999999991,0.0,True,False
3340,2025-01-03 07:40:00,83.48215057523302,733.02726725,649.5451166666667,10799.999999991,10799.999999991,0.0,True,False
3350,2025-01-03 07:50:00,152.18826082523296,805.2417274999999,653.0534666666666,10799.999999991,10799.999999991,0.0,True,False
3800,2025-01-03 15:20:00,19.839558343333117,1471.2412416666666,618.06835,7606.611945332345,8356.611945322345,749.99999999,False,True
3810,2025-01-03 15:30:00,10.629375009999983,1487.4510416666667,643.4883333333332,8356.611945322345,9106.611945312345,749.9999999899999,False,True
3820,2025-01-03 15:40:00,91.66499167666653,1547.689625,622.6913,9106.611945312345,9856.611945302344,749.99999999,False,True
3870,2025-01-03 16:30:00,301.28002015857544,953.5862833333333,567.71,10723.863363133718,10799.999999991,76.13663685728206,True,False
3880,2025-01-03 16:40:00,405.4565824918996,996.1501824999998,590.6936,10799.999999991,10799.999999991,0.0,True,False
3890,2025-01-03 16:50:00,487.3949687418998,1051.6502354166666,564.2552666666666,10799.999999991,10799.999999991,0.0,True,False
3900,2025-01-03 17:00:00,590.4413999919,1089.8647333333336,499.4233333333333,10799.999999991,10799.999999991,0.0,True,False
3910,2025-01-03 17:10:00,577.3457794918999,1076.4282628333335,499.08248333333336,10799.999999991,10799.999999991,0.0,True,False
3920,2025-01-03 17:20:00,559.1228229919001,1055.2569896666669,496.1341666666666,10799.999999991,10799.999999991,0.0,True,False
3930,2025-01-03 17:30:00,587.8413833252329,1062.3780499999998,474.53666666666663,10799.999999991,10799.999999991,0.0,True,False
3940,2025-01-03 17:40:00,605.079708075233,1093.55957475,488.4798666666666,10799.999999991,10799.999999991,0.0,True,False
3950,2025-01-03 17:50:00,493.0350801585664,988.1589468333334,495.12386666666663,10799.999999991,10799.999999991,0.0,True,False
3960,2025-01-03 18:00:00,326.4435166585663,802.9485166666666,476.505,10799.999999991,10799.999999991,0.0,True,False
3970,2025-01-03 18:10:00,307.17650065856645,768.4876006666667,461.31109999999995,10799.999999991,10799.999999991,0.0,True,False
3980,2025-01-03 18:20:00,320.67317482523305,783.7916415,463.1184666666666,10799.999999991,10799.999999991,0.0,True,False
3990,2025-01-03 18:30:00,304.2347333252331,772.5480666666667,468.31333333333333,10799.999999991,10799.999999991,0.0,True,False
4000,2025-01-03 18:40:00,312.24200424189974,764.2369709166667,451.99496666666664,10799.999999991,10799.999999991,0.0,True,False
4010,2025-01-03 18:50:00,333.9011819085664,768.8144485833334,434.9132666666667,10799.999999991,10799.999999991,0.0,True,False
4230,2025-01-03 22:30:00,75.39138230011734,1319.068048956784,410.3433333333333,7144.139920413705,7894.139920404705,749.999999991,False,True
4290,2025-01-03 23:30:00,154.01833334333344,1435.5083333333334,448.15666666666664,9314.481904159584,10064.481904149583,749.99999999,False,True
4300,2025-01-03 23:40:00,174.3045129539812,1443.6099916666667,452.06315,10064.481904149583,10799.999999991,735.518095841417,True,False
4310,2025-01-03 23:50:00,967.9235416585666,1427.1096750000002,459.18613333333326,10799.999999991,10799.999999991,0.0,True,False
4440,2025-01-04 02:00:00,45.6915250152227,611.0394444444444,473.23333333333335,10717.0968725047,10799.999999991,82.90312748629948,True,False
