abs_minute,interval_start,spill_kwh,grid_paid_kwh,demand_kwh,soc_start_kwh,soc_end_kwh,charge_kwh,capacity_limited,power_limited
1370,2025-01-01 22:50:00,2.4027666766667073,1400.0807666666667,564.3446666666666,3348.6856343501886,4098.685634340189,749.99999999,False,True
1380,2025-01-01 23:00:00,18.208766676666635,1399.8737666666666,548.3316666666666,4098.685634340189,4848.685634330189,749.99999999,False,True
1500,2025-01-02 01:00:00,23.81166667666684,1464.5016666666668,607.3566666666666,7906.872776177228,8656.872776168228,749.999999991,False,True
1530,2025-01-02 01:30:00,5.5833333433332575,1469.5466666666666,630.63,9128.273673939115,9878.273673930114,749.999999991,False,True
1590,2025-01-02 02:30:00,64.55258432679274,776.3470000000001,675.9966666666667,10767.782025885113,10799.999999991,32.21797410588661,True,False
1600,2025-01-02 02:40:00,59.3318416585664,753.4955083333333,694.1636666666666,10799.999999991,10799.999999991,0.0,True,False
1610,2025-01-02 02:50:00,54.85855832523291,732.7639916666666,677.9054333333333,10799.999999991,10799.999999991,0.0,True,False
1620,2025-01-02 03:00:00,98.82816665856635,752.0681666666667,653.24,10799.999999991,10799.999999991,0.0,True,False
1630,2025-01-02 03:10:00,71.05674499189976,749.1105783333334,678.0538333333333,10799.999999991,10799.999999991,0.0,True,False
1640,2025-01-02 03:20:00,67.77660999189979,757.8564766666667,690.0798666666666,10799.999999991,10799.999999991,0.0,True,False
1650,2025-01-02 03:30:00,89.32966665856654,766.1830000000001,676.8533333333332,10799.999999991,10799.999999991,0.0,True,False
1660,2025-01-02 03:40:00,35.00068499189977,724.7847016666667,689.7840166666666,10799.999999991,10799.999999991,0.0,True,False
1670,2025-01-02 03:50:00,3.0872433252330667,716.9707599999999,713.8835166666665,10799.999999991,10799.999999991,0.0,True,False
1680,2025-01-02 04:00:00,29.71016665856653,751.5401666666668,721.8299999999999,10799.999999991,10799.999999991,0.0,True,False
1690,2025-01-02 04:10:00,51.84833832523314,756.0414216666667,704.1930833333332,10799.999999991,10799.999999991,0.0,True,False
