abs_minute,interval_start,spill_kwh,grid_paid_kwh,demand_kwh,soc_start_kwh,soc_end_kwh,charge_kwh,capacity_limited,power_limited
1330,2025-01-01 22:10:00,0.6057666766667956,1384.8989000000001,550.9598,6355.218603421975,7105.2186034129745,749.999999991,False,True
1370,2025-01-01 22:50:00,2.40276667666648,1400.0807666666665,564.3446666666666,8547.321252665344,9297.321252656344,749.999999991,False,True
1380,2025-01-01 23:00:00,18.208766676666635,1399.8737666666666,548.3316666666666,9297.321252656344,10047.321252647343,749.999999991,False,True
1400,2025-01-01 23:20:00,524.56653071927,1402.6919666666668,647.27,10592.230107638343,10799.999999991,207.7698923526571,True,False
1410,2025-01-01 23:30:00,816.1401833252329,1403.6635166666665,587.5233333333333,10799.999999991,10799.999999991,0.0,True,False
1420,2025-01-01 23:40:00,812.6835666585665,1404.9487166666668,592.26515,10799.999999991,10799.999999991,0.0,True,False
1530,2025-01-02 01:30:00,289.28176861678514,1469.5466666666666,630.63,10305.328591745107,10799.99999999,494.6714082448933,True,False
2410,2025-01-02 16:10:00,21.860783324332694,1073.0826166666666,1051.2218333333333,10799.99999999,10799.99999999,0.0,True,False
2420,2025-01-02 16:20:00,13.4608499909991,1065.49705,1052.0362,10799.99999999,10799.99999999,0.0,True,False
2430,2025-01-02 16:30:00,7.732283324332689,1047.6122833333334,1039.8799999999999,10799.99999999,10799.99999999,0.0,True,False
2460,2025-01-02 17:00:00,11.884999990999221,1064.8433333333332,1052.9583333333333,10799.99999999,10799.99999999,0.0,True,False
2470,2025-01-02 17:10:00,18.242466657665865,1054.1972166666665,1035.9547499999999,10799.99999999,10799.99999999,0.0,True,False
2480,2025-01-02 17:20:00,5.396266657665798,1028.2455666666665,1022.8493,10799.99999999,10799.99999999,0.0,True,False
2490,2025-01-02 17:30:00,1.1266666576660556,1031.9983333333332,1030.8716666666664,10799.99999999,10799.99999999,0.0,True,False
2500,2025-01-02 17:40:00,31.418916657666024,1077.4177833333333,1045.9988666666666,10799.99999999,10799.99999999,0.0,True,False
2510,2025-01-02 17:50:00,2.4410666576659192,960.6718166666666,958.23075,10799.99999999,10799.99999999,0.0,True,False
2870,2025-01-02 23:50:00,44.8186833433333,1449.5190166666666,571.367,6343.3951278565655,7093.395127846566,749.99999999,False,True
2880,2025-01-03 00:00:00,129.59666667666647,1449.4499999999998,486.52,7093.395127846566,7843.395127836566,749.99999999,False,True
